,Duration,Destination,Gender,Age,userID,groupAge,destID,rating
60633,5,SINGAPORE,0,27,4794,18-35,2,15
60743,16,VIET NAM,0,27,4794,18-35,23,1
60769,20,SINGAPORE,0,27,4794,18-35,2,15
60874,53,JAPAN,0,27,4794,18-35,15,1
61061,36,SINGAPORE,0,27,4794,18-35,2,15
61234,4,SINGAPORE,0,27,4794,18-35,2,15
61418,12,SINGAPORE,0,27,4794,18-35,2,15
61428,12,SINGAPORE,0,27,4794,18-35,2,15
61447,7,SINGAPORE,0,27,4794,18-35,2,15
61619,61,AUSTRALIA,0,27,4794,18-35,9,1
61650,20,SINGAPORE,0,27,4794,18-35,2,15
61653,36,SINGAPORE,0,27,4794,18-35,2,15
61803,5,INDONESIA,0,27,4794,18-35,11,1
61804,52,UNITED STATES,0,27,4794,18-35,14,1
61871,52,SINGAPORE,0,27,4794,18-35,2,15
61976,43,UNITED ARAB EMIRATES,0,27,4794,18-35,10,1
62099,64,CHINA,0,27,4794,18-35,3,1
62117,5,SINGAPORE,0,27,4794,18-35,2,15
62126,28,SINGAPORE,0,27,4794,18-35,2,15
62135,85,SINGAPORE,0,27,4794,18-35,2,15
62232,13,SINGAPORE,0,27,4794,18-35,2,15
63184,52,BRUNEI DARUSSALAM,0,27,4794,18-35,6,1
63212,56,SINGAPORE,0,27,4794,18-35,2,15
245,13,SINGAPORE,1,27,4817,18-35,2,16
601,16,SINGAPORE,1,27,4817,18-35,2,16
1779,2,SINGAPORE,1,27,4817,18-35,2,16
1929,10,CHINA,1,27,4817,18-35,3,2
1930,47,JAPAN,1,27,4817,18-35,15,1
3409,8,MALAYSIA,1,27,4817,18-35,1,1
3745,7,BRUNEI DARUSSALAM,1,27,4817,18-35,6,2
4161,22,BRUNEI DARUSSALAM,1,27,4817,18-35,6,2
5418,15,PHILIPPINES,1,27,4817,18-35,8,1
5802,83,SINGAPORE,1,27,4817,18-35,2,16
5974,25,AUSTRALIA,1,27,4817,18-35,9,1
6862,12,THAILAND,1,27,4817,18-35,0,2
7484,30,SINGAPORE,1,27,4817,18-35,2,16
8321,6,SINGAPORE,1,27,4817,18-35,2,16
8711,17,INDIA,1,27,4817,18-35,12,1
10581,66,SINGAPORE,1,27,4817,18-35,2,16
12063,53,NEPAL,1,27,4817,18-35,17,1
13928,8,SINGAPORE,1,27,4817,18-35,2,16
14136,13,CHINA,1,27,4817,18-35,3,2
15109,8,THAILAND,1,27,4817,18-35,0,2
15113,78,SINGAPORE,1,27,4817,18-35,2,16
15745,54,SINGAPORE,1,27,4817,18-35,2,16
16139,3,SWEDEN,1,27,4817,18-35,62,1
16361,53,SINGAPORE,1,27,4817,18-35,2,16
16583,32,SINGAPORE,1,27,4817,18-35,2,16
17558,3,SINGAPORE,1,27,4817,18-35,2,16
17731,12,"KOREA, REPUBLIC OF",1,27,4817,18-35,5,1
18124,79,SINGAPORE,1,27,4817,18-35,2,16
18792,5,SINGAPORE,1,27,4817,18-35,2,16
19645,4,SINGAPORE,1,27,4817,18-35,2,16
20102,22,SINGAPORE,1,27,4847,18-35,2,18
20774,3,SINGAPORE,1,27,4847,18-35,2,18
20920,40,THAILAND,1,27,4847,18-35,0,3
21429,36,SINGAPORE,1,27,4847,18-35,2,18
21695,4,HONG KONG,1,27,4847,18-35,13,2
22867,73,SINGAPORE,1,27,4847,18-35,2,18
23309,10,"TAIWAN, PROVINCE OF CHINA",1,27,4847,18-35,16,1
23327,6,SINGAPORE,1,27,4847,18-35,2,18
23559,5,SINGAPORE,1,27,4847,18-35,2,18
23784,14,SINGAPORE,1,27,4847,18-35,2,18
25140,6,SINGAPORE,1,27,4847,18-35,2,18
25451,12,SINGAPORE,1,27,4847,18-35,2,18
25837,6,HONG KONG,1,27,4847,18-35,13,2
26033,53,THAILAND,1,27,4847,18-35,0,3
26333,65,"KOREA, REPUBLIC OF",1,27,4847,18-35,5,1
26521,5,SINGAPORE,1,27,4847,18-35,2,18
26524,57,SINGAPORE,1,27,4847,18-35,2,18
26698,22,SINGAPORE,1,27,4847,18-35,2,18
27438,54,PHILIPPINES,1,27,4847,18-35,8,1
28091,15,SINGAPORE,1,27,4847,18-35,2,18
28313,80,SINGAPORE,1,27,4847,18-35,2,18
28402,3,THAILAND,1,27,4847,18-35,0,3
28407,66,ECUADOR,1,27,4847,18-35,68,1
28410,61,NEW ZEALAND,1,27,4847,18-35,7,1
28466,4,MALAYSIA,1,27,4847,18-35,1,1
28510,64,INDIA,1,27,4847,18-35,12,1
28550,9,SINGAPORE,1,27,4847,18-35,2,18
28719,16,SINGAPORE,1,27,4847,18-35,2,18
28727,19,SINGAPORE,1,27,4847,18-35,2,18
28733,12,SINGAPORE,1,27,4847,18-35,2,18
28735,14,SINGAPORE,1,27,4877,18-35,2,13
28806,42,UNITED STATES,1,27,4877,18-35,14,3
28852,6,THAILAND,1,27,4877,18-35,0,3
28954,16,SOUTH AFRICA,1,27,4877,18-35,46,2
28958,12,SOUTH AFRICA,1,27,4877,18-35,46,2
29086,22,SINGAPORE,1,27,4877,18-35,2,13
29432,40,SINGAPORE,1,27,4877,18-35,2,13
29538,43,CANADA,1,27,4877,18-35,21,1
29604,14,SINGAPORE,1,27,4877,18-35,2,13
29623,6,SINGAPORE,1,27,4877,18-35,2,13
29629,69,SINGAPORE,1,27,4877,18-35,2,13
29746,72,SINGAPORE,1,27,4877,18-35,2,13
29800,30,CHINA,1,27,4877,18-35,3,1
29899,26,HONG KONG,1,27,4877,18-35,13,2
29991,16,SINGAPORE,1,27,4877,18-35,2,13
29998,10,SINGAPORE,1,27,4877,18-35,2,13
30096,2,UNITED STATES,1,27,4877,18-35,14,3
30225,16,INDONESIA,1,27,4877,18-35,11,1
30314,18,UNITED KINGDOM,1,27,4877,18-35,27,1
30353,84,THAILAND,1,27,4877,18-35,0,3
30464,6,SINGAPORE,1,27,4877,18-35,2,13
30481,10,SINGAPORE,1,27,4877,18-35,2,13
30491,34,SINGAPORE,1,27,4877,18-35,2,13
30496,13,AUSTRALIA,1,27,4877,18-35,9,1
30598,10,SPAIN,1,27,4877,18-35,34,1
30801,55,UNITED STATES,1,27,4877,18-35,14,3
30834,23,HONG KONG,1,27,4877,18-35,13,2
30996,42,BRUNEI DARUSSALAM,1,27,4877,18-35,6,1
31030,11,SINGAPORE,1,27,4877,18-35,2,13
31089,17,THAILAND,1,27,4877,18-35,0,3
31183,64,UNITED STATES,1,27,4907,18-35,14,4
31243,87,UNITED KINGDOM,1,27,4907,18-35,27,1
31464,2,UNITED STATES,1,27,4907,18-35,14,4
31597,21,SINGAPORE,1,27,4907,18-35,2,10
31601,31,UNITED STATES,1,27,4907,18-35,14,4
31644,13,SINGAPORE,1,27,4907,18-35,2,10
31685,18,MALAYSIA,1,27,4907,18-35,1,6
31859,5,THAILAND,1,27,4907,18-35,0,5
32036,4,SINGAPORE,1,27,4907,18-35,2,10
32052,6,MALAYSIA,1,27,4907,18-35,1,6
32219,5,SINGAPORE,1,27,4907,18-35,2,10
32338,47,"KOREA, REPUBLIC OF",1,27,4907,18-35,5,1
32395,3,SINGAPORE,1,27,4907,18-35,2,10
32417,25,MALAYSIA,1,27,4907,18-35,1,6
32530,6,PHILIPPINES,1,27,4907,18-35,8,1
32601,79,SINGAPORE,1,27,4907,18-35,2,10
32666,2,SINGAPORE,1,27,4907,18-35,2,10
32713,9,SINGAPORE,1,27,4907,18-35,2,10
32723,18,THAILAND,1,27,4907,18-35,0,5
32735,4,THAILAND,1,27,4907,18-35,0,5
32763,9,THAILAND,1,27,4907,18-35,0,5
32902,41,JAPAN,1,27,4907,18-35,15,1
32961,6,INDIA,1,27,4907,18-35,12,1
33004,5,MALAYSIA,1,27,4907,18-35,1,6
33012,6,MALAYSIA,1,27,4907,18-35,1,6
33124,6,THAILAND,1,27,4907,18-35,0,5
33127,19,UNITED STATES,1,27,4907,18-35,14,4
33226,5,SINGAPORE,1,27,4907,18-35,2,10
33229,4,SINGAPORE,1,27,4907,18-35,2,10
33258,14,MALAYSIA,1,27,4907,18-35,1,6
33279,21,THAILAND,1,27,4937,18-35,0,6
33307,2,INDONESIA,1,27,4937,18-35,11,4
33327,11,THAILAND,1,27,4937,18-35,0,6
33501,69,"KOREA, REPUBLIC OF",1,27,4937,18-35,5,1
33544,12,THAILAND,1,27,4937,18-35,0,6
33589,55,UNITED STATES,1,27,4937,18-35,14,4
33601,5,UNITED KINGDOM,1,27,4937,18-35,27,2
33612,41,JAPAN,1,27,4937,18-35,15,1
33720,44,UNITED STATES,1,27,4937,18-35,14,4
33730,60,INDONESIA,1,27,4937,18-35,11,4
33786,26,SINGAPORE,1,27,4937,18-35,2,7
33837,36,THAILAND,1,27,4937,18-35,0,6
33867,23,SINGAPORE,1,27,4937,18-35,2,7
33908,17,INDONESIA,1,27,4937,18-35,11,4
33966,34,SINGAPORE,1,27,4937,18-35,2,7
33990,48,SINGAPORE,1,27,4937,18-35,2,7
34018,15,AUSTRALIA,1,27,4937,18-35,9,3
34321,34,UNITED STATES,1,27,4937,18-35,14,4
34370,18,INDONESIA,1,27,4937,18-35,11,4
34395,22,AUSTRALIA,1,27,4937,18-35,9,3
34512,4,UNITED STATES,1,27,4937,18-35,14,4
34515,7,VIET NAM,1,27,4937,18-35,23,1
34550,55,SINGAPORE,1,27,4937,18-35,2,7
34943,37,NORWAY,1,27,4937,18-35,37,1
35098,32,UNITED KINGDOM,1,27,4937,18-35,27,2
35255,60,AUSTRALIA,1,27,4937,18-35,9,3
35271,10,THAILAND,1,27,4937,18-35,0,6
35554,4,THAILAND,1,27,4937,18-35,0,6
35658,9,SINGAPORE,1,27,4937,18-35,2,7
35672,18,SINGAPORE,1,27,4937,18-35,2,7
35861,4,SINGAPORE,1,27,4967,18-35,2,13
35898,3,MALAYSIA,1,27,4967,18-35,1,2
36008,9,VIET NAM,1,27,4967,18-35,23,1
36025,20,CHINA,1,27,4967,18-35,3,2
36027,2,CHINA,1,27,4967,18-35,3,2
36174,38,MALAYSIA,1,27,4967,18-35,1,2
36287,7,SINGAPORE,1,27,4967,18-35,2,13
36302,35,ICELAND,1,27,4967,18-35,33,1
36309,17,AUSTRALIA,1,27,4967,18-35,9,2
36313,5,SLOVENIA,1,27,4967,18-35,47,1
36409,17,SINGAPORE,1,27,4967,18-35,2,13
36426,18,SINGAPORE,1,27,4967,18-35,2,13
36467,15,THAILAND,1,27,4967,18-35,0,4
36587,7,SINGAPORE,1,27,4967,18-35,2,13
36588,12,SINGAPORE,1,27,4967,18-35,2,13
36928,53,SINGAPORE,1,27,4967,18-35,2,13
36948,6,SINGAPORE,1,27,4967,18-35,2,13
36963,46,UNITED KINGDOM,1,27,4967,18-35,27,1
36972,4,THAILAND,1,27,4967,18-35,0,4
37135,5,SINGAPORE,1,27,4967,18-35,2,13
37146,47,NORWAY,1,27,4967,18-35,37,1
37207,79,"KOREA, REPUBLIC OF",1,27,4967,18-35,5,1
37304,9,SINGAPORE,1,27,4967,18-35,2,13
37307,37,SINGAPORE,1,27,4967,18-35,2,13
37329,32,SINGAPORE,1,27,4967,18-35,2,13
37461,12,SINGAPORE,1,27,4967,18-35,2,13
37544,5,HONG KONG,1,27,4967,18-35,13,1
37668,2,THAILAND,1,27,4967,18-35,0,4
37882,3,THAILAND,1,27,4967,18-35,0,4
37947,14,AUSTRALIA,1,27,4967,18-35,9,2
37955,7,THAILAND,1,27,4997,18-35,0,4
38107,24,SINGAPORE,1,27,4997,18-35,2,11
38279,6,SINGAPORE,1,27,4997,18-35,2,11
38289,5,SINGAPORE,1,27,4997,18-35,2,11
38331,12,JAPAN,1,27,4997,18-35,15,1
38396,6,"KOREA, REPUBLIC OF",1,27,4997,18-35,5,1
38414,88,UNITED STATES,1,27,4997,18-35,14,1
38682,13,MALAYSIA,1,27,4997,18-35,1,3
38779,16,SINGAPORE,1,27,4997,18-35,2,11
38933,61,MALAYSIA,1,27,4997,18-35,1,3
38975,9,SINGAPORE,1,27,4997,18-35,2,11
38976,51,SINGAPORE,1,27,4997,18-35,2,11
39035,3,UNITED KINGDOM,1,27,4997,18-35,27,2
39052,36,THAILAND,1,27,4997,18-35,0,4
39159,32,AUSTRALIA,1,27,4997,18-35,9,3
39225,37,NORWAY,1,27,4997,18-35,37,1
39233,35,ICELAND,1,27,4997,18-35,33,1
39262,3,UNITED KINGDOM,1,27,4997,18-35,27,2
39265,32,AUSTRALIA,1,27,4997,18-35,9,3
39346,36,THAILAND,1,27,4997,18-35,0,4
39398,48,COSTA RICA,1,27,4997,18-35,43,1
39453,61,MALAYSIA,1,27,4997,18-35,1,3
39485,4,SINGAPORE,1,27,4997,18-35,2,11
39494,38,SINGAPORE,1,27,4997,18-35,2,11
39514,39,DENMARK,1,27,4997,18-35,69,1
39634,31,AUSTRALIA,1,27,4997,18-35,9,3
39671,17,SINGAPORE,1,27,4997,18-35,2,11
39689,14,SINGAPORE,1,27,4997,18-35,2,11
39704,12,SINGAPORE,1,27,4997,18-35,2,11
39733,31,THAILAND,1,27,4997,18-35,0,4
39865,46,INDONESIA,1,27,5027,18-35,11,1
40084,35,AUSTRALIA,1,27,5027,18-35,9,3
40098,67,NEW ZEALAND,1,27,5027,18-35,7,1
40270,45,UNITED STATES,1,27,5027,18-35,14,5
40395,5,SINGAPORE,1,27,5027,18-35,2,12
40488,31,UNITED STATES,1,27,5027,18-35,14,5
40621,4,SINGAPORE,1,27,5027,18-35,2,12
40665,58,INDIA,1,27,5027,18-35,12,1
40819,10,VIET NAM,1,27,5027,18-35,23,1
40865,7,SINGAPORE,1,27,5027,18-35,2,12
41141,25,UNITED STATES,1,27,5027,18-35,14,5
41204,28,BRUNEI DARUSSALAM,1,27,5027,18-35,6,1
41248,29,SINGAPORE,1,27,5027,18-35,2,12
41355,6,MALAYSIA,1,27,5027,18-35,1,3
41363,87,UNITED STATES,1,27,5027,18-35,14,5
41469,7,MALAYSIA,1,27,5027,18-35,1,3
41550,2,UNITED STATES,1,27,5027,18-35,14,5
41633,13,SINGAPORE,1,27,5027,18-35,2,12
41664,12,AUSTRALIA,1,27,5027,18-35,9,3
41785,45,SINGAPORE,1,27,5027,18-35,2,12
41843,22,SINGAPORE,1,27,5027,18-35,2,12
41910,4,SINGAPORE,1,27,5027,18-35,2,12
42145,11,THAILAND,1,27,5027,18-35,0,1
42197,30,SINGAPORE,1,27,5027,18-35,2,12
42397,20,SINGAPORE,1,27,5027,18-35,2,12
42513,3,MALAYSIA,1,27,5027,18-35,1,3
42637,19,SINGAPORE,1,27,5027,18-35,2,12
42639,6,SINGAPORE,1,27,5027,18-35,2,12
42670,21,AUSTRALIA,1,27,5027,18-35,9,3
42841,7,"KOREA, REPUBLIC OF",1,27,5027,18-35,5,1
43131,14,MALAYSIA,1,27,5057,18-35,1,3
43138,30,CHINA,1,27,5057,18-35,3,3
43391,43,AUSTRALIA,1,27,5057,18-35,9,2
43396,16,THAILAND,1,27,5057,18-35,0,5
43419,41,CANADA,1,27,5057,18-35,21,1
43606,4,THAILAND,1,27,5057,18-35,0,5
43624,11,BANGLADESH,1,27,5057,18-35,58,1
43849,54,SINGAPORE,1,27,5057,18-35,2,11
43877,47,SINGAPORE,1,27,5057,18-35,2,11
43980,38,"TAIWAN, PROVINCE OF CHINA",1,27,5057,18-35,16,1
44421,15,SINGAPORE,1,27,5057,18-35,2,11
44526,44,INDONESIA,1,27,5057,18-35,11,1
44626,45,MALAYSIA,1,27,5057,18-35,1,3
44718,23,JAPAN,1,27,5057,18-35,15,2
44749,24,SINGAPORE,1,27,5057,18-35,2,11
44760,79,SINGAPORE,1,27,5057,18-35,2,11
44830,8,THAILAND,1,27,5057,18-35,0,5
44888,34,SINGAPORE,1,27,5057,18-35,2,11
44900,22,JAPAN,1,27,5057,18-35,15,2
44941,7,SINGAPORE,1,27,5057,18-35,2,11
44967,26,MALAYSIA,1,27,5057,18-35,1,3
45050,7,CHINA,1,27,5057,18-35,3,3
45065,14,SINGAPORE,1,27,5057,18-35,2,11
45263,19,THAILAND,1,27,5057,18-35,0,5
45294,11,CHINA,1,27,5057,18-35,3,3
45311,27,SINGAPORE,1,27,5057,18-35,2,11
45355,32,AUSTRALIA,1,27,5057,18-35,9,2
45382,25,THAILAND,1,27,5057,18-35,0,5
45548,4,SINGAPORE,1,27,5057,18-35,2,11
45562,12,SINGAPORE,1,27,5057,18-35,2,11
45563,12,SINGAPORE,1,27,5087,18-35,2,11
45637,32,MYANMAR,1,27,5087,18-35,22,1
45943,7,VIET NAM,1,27,5087,18-35,23,1
46038,32,AUSTRALIA,1,27,5087,18-35,9,3
46125,6,CANADA,1,27,5087,18-35,21,2
46140,4,INDONESIA,1,27,5087,18-35,11,1
46309,6,CANADA,1,27,5087,18-35,21,2
46394,34,THAILAND,1,27,5087,18-35,0,4
46622,12,MALAYSIA,1,27,5087,18-35,1,3
46639,13,INDIA,1,27,5087,18-35,12,1
46736,6,SINGAPORE,1,27,5087,18-35,2,11
46855,14,THAILAND,1,27,5087,18-35,0,4
46921,50,SINGAPORE,1,27,5087,18-35,2,11
46959,31,SINGAPORE,1,27,5087,18-35,2,11
47330,93,UNITED STATES,1,27,5087,18-35,14,1
47562,24,SINGAPORE,1,27,5087,18-35,2,11
47584,70,SINGAPORE,1,27,5087,18-35,2,11
47617,8,MALAYSIA,1,27,5087,18-35,1,3
47831,7,THAILAND,1,27,5087,18-35,0,4
48041,35,AUSTRALIA,1,27,5087,18-35,9,3
48067,6,MACAO,1,27,5087,18-35,48,1
48248,60,AUSTRALIA,1,27,5087,18-35,9,3
48346,78,MALAYSIA,1,27,5087,18-35,1,3
48426,7,SINGAPORE,1,27,5087,18-35,2,11
48450,11,SINGAPORE,1,27,5087,18-35,2,11
48507,9,THAILAND,1,27,5087,18-35,0,4
48612,17,CAMBODIA,1,27,5087,18-35,28,1
48640,5,SINGAPORE,1,27,5087,18-35,2,11
48641,5,SINGAPORE,1,27,5087,18-35,2,11
48738,2,SINGAPORE,1,27,5087,18-35,2,11
48779,53,BRUNEI DARUSSALAM,1,27,5117,18-35,6,3
48795,10,MACAO,1,27,5117,18-35,48,1
48836,3,SINGAPORE,1,27,5117,18-35,2,10
48983,72,SINGAPORE,1,27,5117,18-35,2,10
49060,19,THAILAND,1,27,5117,18-35,0,5
49123,55,INDONESIA,1,27,5117,18-35,11,3
49132,2,INDONESIA,1,27,5117,18-35,11,3
49190,6,SINGAPORE,1,27,5117,18-35,2,10
49298,57,INDONESIA,1,27,5117,18-35,11,3
49344,24,BRUNEI DARUSSALAM,1,27,5117,18-35,6,3
49419,5,SINGAPORE,1,27,5117,18-35,2,10
49476,2,JAPAN,1,27,5117,18-35,15,1
49575,58,SINGAPORE,1,27,5117,18-35,2,10
49750,10,SINGAPORE,1,27,5117,18-35,2,10
49754,8,SINGAPORE,1,27,5117,18-35,2,10
49770,21,AUSTRALIA,1,27,5117,18-35,9,2
49881,38,HONG KONG,1,27,5117,18-35,13,1
49915,6,SINGAPORE,1,27,5117,18-35,2,10
49984,9,UNITED STATES,1,27,5117,18-35,14,1
50028,3,THAILAND,1,27,5117,18-35,0,5
50160,15,THAILAND,1,27,5117,18-35,0,5
50224,3,THAILAND,1,27,5117,18-35,0,5
50502,70,CHINA,1,27,5117,18-35,3,2
50545,5,AUSTRALIA,1,27,5117,18-35,9,2
50798,4,MALAYSIA,1,27,5117,18-35,1,1
51080,12,SINGAPORE,1,27,5117,18-35,2,10
51101,14,BRUNEI DARUSSALAM,1,27,5117,18-35,6,3
51134,9,SINGAPORE,1,27,5117,18-35,2,10
51217,8,CHINA,1,27,5117,18-35,3,2
51248,23,THAILAND,1,27,5117,18-35,0,5
51249,10,SINGAPORE,1,27,5147,18-35,2,11
51331,9,SINGAPORE,1,27,5147,18-35,2,11
51432,15,THAILAND,1,27,5147,18-35,0,5
51436,63,UNITED STATES,1,27,5147,18-35,14,4
51513,41,NEW ZEALAND,1,27,5147,18-35,7,1
51663,4,SINGAPORE,1,27,5147,18-35,2,11
51668,26,THAILAND,1,27,5147,18-35,0,5
51936,9,HONG KONG,1,27,5147,18-35,13,1
52035,6,VIET NAM,1,27,5147,18-35,23,1
52083,17,MALAYSIA,1,27,5147,18-35,1,1
52115,13,SINGAPORE,1,27,5147,18-35,2,11
52179,5,SINGAPORE,1,27,5147,18-35,2,11
52188,76,SINGAPORE,1,27,5147,18-35,2,11
52215,11,AUSTRALIA,1,27,5147,18-35,9,1
52220,9,THAILAND,1,27,5147,18-35,0,5
52384,18,SINGAPORE,1,27,5147,18-35,2,11
52624,15,SINGAPORE,1,27,5147,18-35,2,11
52711,40,CHINA,1,27,5147,18-35,3,3
52750,67,"TAIWAN, PROVINCE OF CHINA",1,27,5147,18-35,16,1
52915,52,INDONESIA,1,27,5147,18-35,11,1
52947,21,SINGAPORE,1,27,5147,18-35,2,11
52969,43,SINGAPORE,1,27,5147,18-35,2,11
53071,2,THAILAND,1,27,5147,18-35,0,5
53216,69,CHINA,1,27,5147,18-35,3,3
53218,19,THAILAND,1,27,5147,18-35,0,5
53427,68,UNITED STATES,1,27,5147,18-35,14,4
53488,58,UNITED STATES,1,27,5147,18-35,14,4
53489,58,UNITED STATES,1,27,5147,18-35,14,4
53501,30,SINGAPORE,1,27,5147,18-35,2,11
53543,70,CHINA,1,27,5147,18-35,3,3
53625,48,ICELAND,1,27,5177,18-35,33,1
53796,89,SINGAPORE,1,27,5177,18-35,2,11
53924,37,CHINA,1,27,5177,18-35,3,2
53981,5,SINGAPORE,1,27,5177,18-35,2,11
54207,18,SINGAPORE,1,27,5177,18-35,2,11
54287,51,SINGAPORE,1,27,5177,18-35,2,11
54385,45,MALAYSIA,1,27,5177,18-35,1,4
54541,34,AUSTRALIA,1,27,5177,18-35,9,3
54657,46,VIET NAM,1,27,5177,18-35,23,1
54840,69,CHINA,1,27,5177,18-35,3,2
54874,3,INDONESIA,1,27,5177,18-35,11,2
54990,78,SINGAPORE,1,27,5177,18-35,2,11
55012,21,THAILAND,1,27,5177,18-35,0,4
55014,18,AUSTRALIA,1,27,5177,18-35,9,3
55058,53,SINGAPORE,1,27,5177,18-35,2,11
55168,3,SINGAPORE,1,27,5177,18-35,2,11
55239,80,THAILAND,1,27,5177,18-35,0,4
55314,45,UNITED STATES,1,27,5177,18-35,14,2
55389,7,SINGAPORE,1,27,5177,18-35,2,11
55557,8,SINGAPORE,1,27,5177,18-35,2,11
55602,13,THAILAND,1,27,5177,18-35,0,4
55650,22,MALAYSIA,1,27,5177,18-35,1,4
55690,81,UNITED STATES,1,27,5177,18-35,14,2
55774,18,MALAYSIA,1,27,5177,18-35,1,4
55856,3,INDONESIA,1,27,5177,18-35,11,2
55898,16,SINGAPORE,1,27,5177,18-35,2,11
56097,3,SINGAPORE,1,27,5177,18-35,2,11
56151,13,MALAYSIA,1,27,5177,18-35,1,4
56225,2,THAILAND,1,27,5177,18-35,0,4
56541,35,AUSTRALIA,1,27,5177,18-35,9,3
56711,6,MALAYSIA,1,27,5207,18-35,1,4
56753,39,CANADA,1,27,5207,18-35,21,1
56757,24,SINGAPORE,1,27,5207,18-35,2,10
56850,80,SINGAPORE,1,27,5207,18-35,2,10
56866,17,SINGAPORE,1,27,5207,18-35,2,10
56890,9,GREECE,1,27,5207,18-35,49,1
57034,22,AUSTRALIA,1,27,5207,18-35,9,3
57079,22,INDONESIA,1,27,5207,18-35,11,1
57255,17,SINGAPORE,1,27,5207,18-35,2,10
57277,3,SINGAPORE,1,27,5207,18-35,2,10
57317,78,AUSTRALIA,1,27,5207,18-35,9,3
57450,31,INDIA,1,27,5207,18-35,12,1
57586,3,PORTUGAL,1,27,5207,18-35,51,1
58001,7,SINGAPORE,1,27,5207,18-35,2,10
58103,15,MALAYSIA,1,27,5207,18-35,1,4
58137,57,THAILAND,1,27,5207,18-35,0,4
58166,6,VIET NAM,1,27,5207,18-35,23,2
58271,6,THAILAND,1,27,5207,18-35,0,4
58519,14,UNITED KINGDOM,1,27,5207,18-35,27,1
58604,27,THAILAND,1,27,5207,18-35,0,4
58741,3,MALAYSIA,1,27,5207,18-35,1,4
58754,30,AUSTRALIA,1,27,5207,18-35,9,3
58764,9,SINGAPORE,1,27,5207,18-35,2,10
59132,8,VIET NAM,1,27,5207,18-35,23,2
59143,5,SINGAPORE,1,27,5207,18-35,2,10
59145,9,SINGAPORE,1,27,5207,18-35,2,10
59164,18,SINGAPORE,1,27,5207,18-35,2,10
59256,24,MALAYSIA,1,27,5207,18-35,1,4
59262,2,CHINA,1,27,5207,18-35,3,1
59316,7,THAILAND,1,27,5207,18-35,0,4
59331,25,BRUNEI DARUSSALAM,1,27,5237,18-35,6,2
59392,7,AUSTRALIA,1,27,5237,18-35,9,2
59553,6,SINGAPORE,1,27,5237,18-35,2,12
59657,24,JAPAN,1,27,5237,18-35,15,1
59748,19,CANADA,1,27,5237,18-35,21,2
59785,73,MALAYSIA,1,27,5237,18-35,1,5
59895,50,SINGAPORE,1,27,5237,18-35,2,12
59906,76,CHINA,1,27,5237,18-35,3,1
59955,23,MALAYSIA,1,27,5237,18-35,1,5
59973,3,BRUNEI DARUSSALAM,1,27,5237,18-35,6,2
60002,12,MALAYSIA,1,27,5237,18-35,1,5
60046,5,SINGAPORE,1,27,5237,18-35,2,12
60057,63,SINGAPORE,1,27,5237,18-35,2,12
60252,4,SINGAPORE,1,27,5237,18-35,2,12
60367,5,SINGAPORE,1,27,5237,18-35,2,12
60375,41,MALAYSIA,1,27,5237,18-35,1,5
60400,2,INDIA,1,27,5237,18-35,12,1
60429,25,SINGAPORE,1,27,5237,18-35,2,12
60462,10,AUSTRALIA,1,27,5237,18-35,9,2
60498,20,SINGAPORE,1,27,5237,18-35,2,12
60610,93,SINGAPORE,1,27,5237,18-35,2,12
60632,13,SINGAPORE,1,27,5237,18-35,2,12
60739,15,UNITED STATES,1,27,5237,18-35,14,1
60929,35,MALAYSIA,1,27,5237,18-35,1,5
60971,19,"TAIWAN, PROVINCE OF CHINA",1,27,5237,18-35,16,1
60988,36,INDONESIA,1,27,5237,18-35,11,1
61057,50,SINGAPORE,1,27,5237,18-35,2,12
61130,84,THAILAND,1,27,5237,18-35,0,1
61174,30,CANADA,1,27,5237,18-35,21,2
61228,54,SINGAPORE,1,27,5237,18-35,2,12
61230,19,SINGAPORE,1,27,5267,18-35,2,10
61451,20,SINGAPORE,1,27,5267,18-35,2,10
61477,53,FRANCE,1,27,5267,18-35,31,1
61493,29,THAILAND,1,27,5267,18-35,0,2
61637,18,SINGAPORE,1,27,5267,18-35,2,10
61672,54,SINGAPORE,1,27,5267,18-35,2,10
61814,55,VIET NAM,1,27,5267,18-35,23,1
61893,4,AUSTRALIA,1,27,5267,18-35,9,1
61994,9,SINGAPORE,1,27,5267,18-35,2,10
61996,6,SINGAPORE,1,27,5267,18-35,2,10
62119,7,SINGAPORE,1,27,5267,18-35,2,10
62210,77,"KOREA, REPUBLIC OF",1,27,5267,18-35,5,1
62237,15,SINGAPORE,1,27,5267,18-35,2,10
62301,50,THAILAND,1,27,5267,18-35,0,2
62490,8,INDONESIA,1,27,5267,18-35,11,1
62595,8,UNITED KINGDOM,1,27,5267,18-35,27,1
62608,11,DENMARK,1,27,5267,18-35,69,1
62629,71,"TAIWAN, PROVINCE OF CHINA",1,27,5267,18-35,16,1
62830,46,SINGAPORE,1,27,5267,18-35,2,10
62886,30,MALAYSIA,1,27,5267,18-35,1,1
62903,18,SINGAPORE,1,27,5267,18-35,2,10
63320,5,BRUNEI DARUSSALAM,1,27,5267,18-35,6,1
198,7,UNITED STATES,0,28,5289,18-35,14,1
258,3,MALAYSIA,0,28,5289,18-35,1,3
278,7,HONG KONG,0,28,5289,18-35,13,3
329,40,HONG KONG,0,28,5289,18-35,13,3
