,Duration,Destination,Gender,Age,userID,groupAge,destID
13418,17,CHINA,0,29,6724,18-35,3
13431,76,SINGAPORE,0,29,6724,18-35,2
13450,8,MALAYSIA,0,29,6724,18-35,1
13452,52,UNITED STATES,0,29,6724,18-35,14
13508,12,MALAYSIA,0,29,6724,18-35,1
13780,18,THAILAND,0,29,6724,18-35,0
13816,10,"KOREA, REPUBLIC OF",0,29,6724,18-35,5
13937,85,UNITED STATES,0,29,6754,18-35,14
13999,19,CHINA,0,29,6754,18-35,3
14048,57,CANADA,0,29,6754,18-35,21
14124,19,CHINA,0,29,6754,18-35,3
14158,3,MALAYSIA,0,29,6754,18-35,1
14164,19,AUSTRALIA,0,29,6754,18-35,9
14197,35,MALAYSIA,0,29,6754,18-35,1
14270,3,MALAYSIA,0,29,6754,18-35,1
14428,5,MALAYSIA,0,29,6754,18-35,1
14471,17,INDIA,0,29,6754,18-35,12
14562,32,MYANMAR,0,29,6754,18-35,22
14606,22,GERMANY,0,29,6754,18-35,40
14801,37,AUSTRALIA,0,29,6754,18-35,9
14811,23,MALAYSIA,0,29,6754,18-35,1
14816,19,AUSTRALIA,0,29,6754,18-35,9
14825,58,AUSTRALIA,0,29,6754,18-35,9
15156,12,THAILAND,0,29,6754,18-35,0
15269,14,THAILAND,0,29,6754,18-35,0
15270,17,MALAYSIA,0,29,6754,18-35,1
15272,18,PHILIPPINES,0,29,6754,18-35,8
15273,20,MALAYSIA,0,29,6754,18-35,1
15274,20,INDONESIA,0,29,6754,18-35,11
15275,23,MALAYSIA,0,29,6754,18-35,1
15277,25,SINGAPORE,0,29,6754,18-35,2
15331,14,PORTUGAL,0,29,6754,18-35,51
15350,25,VIET NAM,0,29,6754,18-35,23
15378,41,CHINA,0,29,6754,18-35,3
15611,20,THAILAND,0,29,6754,18-35,0
15674,26,MALAYSIA,0,29,6754,18-35,1
15731,12,PHILIPPINES,0,29,6754,18-35,8
15757,28,AUSTRALIA,0,29,6784,18-35,9
15774,16,UNITED STATES,0,29,6784,18-35,14
15779,90,UNITED STATES,0,29,6784,18-35,14
15814,21,VIET NAM,0,29,6784,18-35,23
15863,17,THAILAND,0,29,6784,18-35,0
15966,66,THAILAND,0,29,6784,18-35,0
15975,17,AUSTRALIA,0,29,6784,18-35,9
15976,38,UNITED STATES,0,29,6784,18-35,14
16077,75,THAILAND,0,29,6784,18-35,0
16228,27,PERU,0,29,6784,18-35,26
16237,6,INDONESIA,0,29,6784,18-35,11
16247,19,HONG KONG,0,29,6784,18-35,13
16293,26,PERU,0,29,6784,18-35,26
16392,28,AUSTRALIA,0,29,6784,18-35,9
16418,61,UNITED KINGDOM,0,29,6784,18-35,27
16626,28,INDONESIA,0,29,6784,18-35,11
16634,14,MALAYSIA,0,29,6784,18-35,1
16893,16,MYANMAR,0,29,6784,18-35,22
16905,43,CANADA,0,29,6784,18-35,21
17047,42,SINGAPORE,0,29,6784,18-35,2
17065,36,AUSTRALIA,0,29,6784,18-35,9
17092,14,SINGAPORE,0,29,6784,18-35,2
17184,77,UNITED STATES,0,29,6784,18-35,14
17198,5,HONG KONG,0,29,6784,18-35,13
17229,12,MALAYSIA,0,29,6784,18-35,1
17328,21,AUSTRALIA,0,29,6784,18-35,9
17453,26,MALAYSIA,0,29,6784,18-35,1
17515,93,"KOREA, REPUBLIC OF",0,29,6784,18-35,5
17594,17,VIET NAM,0,29,6784,18-35,23
17680,17,UNITED STATES,0,29,6784,18-35,14
17789,27,UNITED STATES,0,29,6814,18-35,14
17791,9,MALAYSIA,0,29,6814,18-35,1
17932,42,SINGAPORE,0,29,6814,18-35,2
17976,42,AUSTRALIA,0,29,6814,18-35,9
17977,75,AUSTRALIA,0,29,6814,18-35,9
18064,24,THAILAND,0,29,6814,18-35,0
18083,2,MALAYSIA,0,29,6814,18-35,1
18148,5,THAILAND,0,29,6814,18-35,0
18155,52,AUSTRALIA,0,29,6814,18-35,9
18156,58,AUSTRALIA,0,29,6814,18-35,9
18190,17,INDONESIA,0,29,6814,18-35,11
18279,55,SINGAPORE,0,29,6814,18-35,2
18348,29,UNITED KINGDOM,0,29,6814,18-35,27
18354,46,SWITZERLAND,0,29,6814,18-35,41
18517,3,VIET NAM,0,29,6814,18-35,23
18566,6,INDONESIA,0,29,6814,18-35,11
18573,5,AUSTRALIA,0,29,6814,18-35,9
18585,40,AUSTRALIA,0,29,6814,18-35,9
18598,20,THAILAND,0,29,6814,18-35,0
18756,6,BRUNEI DARUSSALAM,0,29,6814,18-35,6
18781,18,JAPAN,0,29,6814,18-35,15
18812,10,MOROCCO,0,29,6814,18-35,36
18823,26,UNITED STATES,0,29,6814,18-35,14
19038,23,NORWAY,0,29,6814,18-35,37
19060,3,MALAYSIA,0,29,6814,18-35,1
19210,19,MALAYSIA,0,29,6814,18-35,1
19213,11,UNITED STATES,0,29,6814,18-35,14
19284,50,UNITED STATES,0,29,6814,18-35,14
19299,46,UNITED STATES,0,29,6814,18-35,14
19369,11,AUSTRALIA,0,29,6814,18-35,9
19521,24,THAILAND,0,29,6844,18-35,0
19638,4,INDONESIA,0,29,6844,18-35,11
19655,19,SINGAPORE,0,29,6844,18-35,2
19725,27,MALAYSIA,0,29,6844,18-35,1
19742,10,SINGAPORE,0,29,6844,18-35,2
19801,83,CANADA,0,29,6844,18-35,21
19826,2,SINGAPORE,0,29,6844,18-35,2
19873,40,SINGAPORE,0,29,6844,18-35,2
19897,14,UNITED STATES,0,29,6844,18-35,14
19945,16,SINGAPORE,0,29,6844,18-35,2
19950,22,UNITED STATES,0,29,6844,18-35,14
20011,83,UNITED STATES,0,29,6844,18-35,14
20020,9,SINGAPORE,0,29,6844,18-35,2
20101,17,SINGAPORE,0,29,6844,18-35,2
20135,10,INDONESIA,0,29,6844,18-35,11
20219,54,MALAYSIA,0,29,6844,18-35,1
20267,2,VIET NAM,0,29,6844,18-35,23
20345,17,SINGAPORE,0,29,6844,18-35,2
20353,19,AUSTRALIA,0,29,6844,18-35,9
20395,45,MALAYSIA,0,29,6844,18-35,1
20409,33,"TAIWAN, PROVINCE OF CHINA",0,29,6844,18-35,16
20468,28,THAILAND,0,29,6844,18-35,0
20583,37,HONG KONG,0,29,6844,18-35,13
20590,70,UNITED STATES,0,29,6844,18-35,14
20620,83,CHINA,0,29,6844,18-35,3
20735,5,INDONESIA,0,29,6844,18-35,11
20778,19,AUSTRALIA,0,29,6844,18-35,9
20781,21,AUSTRALIA,0,29,6844,18-35,9
20782,22,AUSTRALIA,0,29,6844,18-35,9
20799,58,INDONESIA,0,29,6844,18-35,11
20864,27,INDONESIA,0,29,6874,18-35,11
20933,17,SINGAPORE,0,29,6874,18-35,2
20946,51,UNITED STATES,0,29,6874,18-35,14
20952,10,THAILAND,0,29,6874,18-35,0
21068,14,JAPAN,0,29,6874,18-35,15
21087,4,MALAYSIA,0,29,6874,18-35,1
21212,51,UNITED STATES,0,29,6874,18-35,14
21213,48,JAPAN,0,29,6874,18-35,15
21215,7,AUSTRALIA,0,29,6874,18-35,9
21233,29,THAILAND,0,29,6874,18-35,0
21234,9,JAPAN,0,29,6874,18-35,15
21329,13,JAPAN,0,29,6874,18-35,15
21332,13,JAPAN,0,29,6874,18-35,15
21447,51,SINGAPORE,0,29,6874,18-35,2
21587,20,"KOREA, REPUBLIC OF",0,29,6874,18-35,5
21685,11,THAILAND,0,29,6874,18-35,0
21781,48,MALAYSIA,0,29,6874,18-35,1
21884,6,VIET NAM,0,29,6874,18-35,23
21939,60,"KOREA, REPUBLIC OF",0,29,6874,18-35,5
21965,15,THAILAND,0,29,6874,18-35,0
21988,13,UNITED STATES,0,29,6874,18-35,14
22010,40,CANADA,0,29,6874,18-35,21
22024,39,MALAYSIA,0,29,6874,18-35,1
22047,68,INDONESIA,0,29,6874,18-35,11
22051,19,"KOREA, REPUBLIC OF",0,29,6874,18-35,5
22060,27,HONG KONG,0,29,6874,18-35,13
22076,17,MALAYSIA,0,29,6874,18-35,1
22125,18,BRUNEI DARUSSALAM,0,29,6874,18-35,6
22151,3,SINGAPORE,0,29,6874,18-35,2
22159,90,SINGAPORE,0,29,6874,18-35,2
22414,16,UNITED STATES,0,29,6904,18-35,14
22857,49,HONG KONG,0,29,6904,18-35,13
22893,84,NEW ZEALAND,0,29,6904,18-35,7
23130,64,SPAIN,0,29,6904,18-35,34
23145,11,INDONESIA,0,29,6904,18-35,11
23182,12,VIET NAM,0,29,6904,18-35,23
23191,80,UNITED STATES,0,29,6904,18-35,14
23217,72,JAPAN,0,29,6904,18-35,15
23289,43,HONG KONG,0,29,6904,18-35,13
23315,25,MALAYSIA,0,29,6904,18-35,1
23344,51,UNITED STATES,0,29,6904,18-35,14
23354,52,UNITED STATES,0,29,6904,18-35,14
23356,12,UNITED KINGDOM,0,29,6904,18-35,27
23581,3,AUSTRALIA,0,29,6904,18-35,9
23787,22,SINGAPORE,0,29,6904,18-35,2
23986,56,UNITED STATES,0,29,6904,18-35,14
23988,27,UNITED STATES,0,29,6904,18-35,14
23989,60,UNITED STATES,0,29,6904,18-35,14
23990,49,ICELAND,0,29,6904,18-35,33
23991,62,UNITED STATES,0,29,6904,18-35,14
24132,7,INDIA,0,29,6904,18-35,12
24296,32,UNITED STATES,0,29,6904,18-35,14
24371,4,SINGAPORE,0,29,6904,18-35,2
24386,6,SINGAPORE,0,29,6904,18-35,2
24393,7,AUSTRALIA,0,29,6904,18-35,9
24395,70,CANADA,0,29,6904,18-35,21
24457,37,AUSTRALIA,0,29,6904,18-35,9
24595,88,"KOREA, REPUBLIC OF",0,29,6904,18-35,5
24607,25,MYANMAR,0,29,6904,18-35,22
24667,33,INDONESIA,0,29,6904,18-35,11
24683,3,UNITED STATES,0,29,6934,18-35,14
24800,17,INDONESIA,0,29,6934,18-35,11
24962,50,SINGAPORE,0,29,6934,18-35,2
25161,66,CANADA,0,29,6934,18-35,21
25447,42,SINGAPORE,0,29,6934,18-35,2
25473,28,UNITED KINGDOM,0,29,6934,18-35,27
25477,9,AUSTRALIA,0,29,6934,18-35,9
25537,31,UNITED STATES,0,29,6934,18-35,14
25648,20,SINGAPORE,0,29,6934,18-35,2
25661,73,SINGAPORE,0,29,6934,18-35,2
25750,61,PHILIPPINES,0,29,6934,18-35,8
25781,90,CANADA,0,29,6934,18-35,21
25782,90,CANADA,0,29,6934,18-35,21
25862,16,SINGAPORE,0,29,6934,18-35,2
25914,6,SINGAPORE,0,29,6934,18-35,2
25928,46,"TAIWAN, PROVINCE OF CHINA",0,29,6934,18-35,16
25960,7,THAILAND,0,29,6934,18-35,0
26272,40,CANADA,0,29,6934,18-35,21
26326,6,BRUNEI DARUSSALAM,0,29,6934,18-35,6
26550,59,UNITED STATES,0,29,6934,18-35,14
26888,17,CHINA,0,29,6934,18-35,3
27198,28,THAILAND,0,29,6934,18-35,0
27244,33,INDONESIA,0,29,6934,18-35,11
27307,39,FRANCE,0,29,6934,18-35,31
27370,10,"KOREA, REPUBLIC OF",0,29,6934,18-35,5
27383,72,CANADA,0,29,6934,18-35,21
27384,72,CANADA,0,29,6934,18-35,21
27387,76,UNITED STATES,0,29,6934,18-35,14
27388,75,UNITED STATES,0,29,6934,18-35,14
27478,74,AUSTRALIA,0,29,6934,18-35,9
27521,5,CHINA,0,29,6964,18-35,3
27582,39,SRI LANKA,0,29,6964,18-35,44
27594,30,UNITED STATES,0,29,6964,18-35,14
27625,52,CANADA,0,29,6964,18-35,21
27709,29,SINGAPORE,0,29,6964,18-35,2
27729,61,THAILAND,0,29,6964,18-35,0
27880,86,FINLAND,0,29,6964,18-35,74
27883,34,SINGAPORE,0,29,6964,18-35,2
27945,76,UNITED STATES,0,29,6964,18-35,14
27966,34,MACAO,0,29,6964,18-35,48
28097,12,SINGAPORE,0,29,6964,18-35,2
28100,44,SINGAPORE,0,29,6964,18-35,2
28148,3,THAILAND,0,29,6964,18-35,0
28295,11,SINGAPORE,0,29,6964,18-35,2
28538,12,SINGAPORE,0,29,6964,18-35,2
28576,5,SINGAPORE,0,29,6964,18-35,2
28579,33,SINGAPORE,0,29,6964,18-35,2
28751,13,SINGAPORE,0,29,6964,18-35,2
28758,79,SINGAPORE,0,29,6964,18-35,2
28759,16,SINGAPORE,0,29,6964,18-35,2
28888,12,INDONESIA,0,29,6964,18-35,11
28917,22,SINGAPORE,0,29,6964,18-35,2
28926,9,SINGAPORE,0,29,6964,18-35,2
29075,17,SINGAPORE,0,29,6964,18-35,2
29609,5,SINGAPORE,0,29,6964,18-35,2
29613,10,SINGAPORE,0,29,6964,18-35,2
29614,29,SINGAPORE,0,29,6964,18-35,2
29617,13,SINGAPORE,0,29,6964,18-35,2
29622,6,SINGAPORE,0,29,6964,18-35,2
30283,7,SINGAPORE,0,29,6964,18-35,2
30292,21,SINGAPORE,0,29,6994,18-35,2
30433,15,BRUNEI DARUSSALAM,0,29,6994,18-35,6
30468,35,SINGAPORE,0,29,6994,18-35,2
30488,72,SINGAPORE,0,29,6994,18-35,2
30707,71,SINGAPORE,0,29,6994,18-35,2
30841,20,INDONESIA,0,29,6994,18-35,11
31191,13,SINGAPORE,0,29,6994,18-35,2
31206,12,SINGAPORE,0,29,6994,18-35,2
31795,32,CHINA,0,29,6994,18-35,3
31819,46,SINGAPORE,0,29,6994,18-35,2
31997,40,AUSTRALIA,0,29,6994,18-35,9
32003,73,SINGAPORE,0,29,6994,18-35,2
32012,5,SINGAPORE,0,29,6994,18-35,2
32019,40,SINGAPORE,0,29,6994,18-35,2
32179,9,SINGAPORE,0,29,6994,18-35,2
32508,20,SINGAPORE,0,29,6994,18-35,2
32838,2,SINGAPORE,0,29,6994,18-35,2
33209,79,SINGAPORE,0,29,6994,18-35,2
33216,41,SINGAPORE,0,29,6994,18-35,2
33396,40,SINGAPORE,0,29,6994,18-35,2
33403,9,SINGAPORE,0,29,6994,18-35,2
33420,9,SINGAPORE,0,29,6994,18-35,2
33636,8,SINGAPORE,0,29,6994,18-35,2
33778,21,SINGAPORE,0,29,6994,18-35,2
34170,52,SINGAPORE,0,29,6994,18-35,2
34899,16,VIET NAM,0,29,6994,18-35,23
35059,67,MALAYSIA,0,29,6994,18-35,1
35217,30,SINGAPORE,0,29,6994,18-35,2
35234,11,SINGAPORE,0,29,6994,18-35,2
35463,13,SINGAPORE,0,29,6994,18-35,2
35652,59,SINGAPORE,0,29,7024,18-35,2
35881,44,SINGAPORE,0,29,7024,18-35,2
36034,9,SRI LANKA,0,29,7024,18-35,44
36091,46,SINGAPORE,0,29,7024,18-35,2
36110,10,SINGAPORE,0,29,7024,18-35,2
36113,18,SINGAPORE,0,29,7024,18-35,2
36114,79,SINGAPORE,0,29,7024,18-35,2
36267,3,SINGAPORE,0,29,7024,18-35,2
36271,8,SINGAPORE,0,29,7024,18-35,2
36285,16,SINGAPORE,0,29,7024,18-35,2
36403,14,SINGAPORE,0,29,7024,18-35,2
36552,61,INDONESIA,0,29,7024,18-35,11
36586,6,SINGAPORE,0,29,7024,18-35,2
36597,6,SINGAPORE,0,29,7024,18-35,2
36737,2,CHINA,0,29,7024,18-35,3
36926,49,SINGAPORE,0,29,7024,18-35,2
37122,17,SINGAPORE,0,29,7024,18-35,2
37127,22,SINGAPORE,0,29,7024,18-35,2
37457,23,SINGAPORE,0,29,7024,18-35,2
37468,8,SINGAPORE,0,29,7024,18-35,2
37736,29,SINGAPORE,0,29,7024,18-35,2
37742,62,SINGAPORE,0,29,7024,18-35,2
37754,41,SINGAPORE,0,29,7024,18-35,2
37758,8,SINGAPORE,0,29,7024,18-35,2
38274,32,SINGAPORE,0,29,7024,18-35,2
38320,6,SINGAPORE,0,29,7024,18-35,2
38464,16,CHINA,0,29,7024,18-35,3
38497,23,SINGAPORE,0,29,7024,18-35,2
38619,27,MALAYSIA,0,29,7024,18-35,1
38662,15,SINGAPORE,0,29,7024,18-35,2
38672,86,SINGAPORE,0,29,7054,18-35,2
38795,62,SINGAPORE,0,29,7054,18-35,2
38796,62,SINGAPORE,0,29,7054,18-35,2
38954,80,"KOREA, REPUBLIC OF",0,29,7054,18-35,5
38955,50,"KOREA, REPUBLIC OF",0,29,7054,18-35,5
38995,42,SINGAPORE,0,29,7054,18-35,2
39475,47,SINGAPORE,0,29,7054,18-35,2
39486,81,SINGAPORE,0,29,7054,18-35,2
39492,7,SINGAPORE,0,29,7054,18-35,2
39669,12,SINGAPORE,0,29,7054,18-35,2
39884,9,SINGAPORE,0,29,7054,18-35,2
40065,35,SINGAPORE,0,29,7054,18-35,2
40193,14,PHILIPPINES,0,29,7054,18-35,8
40220,6,SINGAPORE,0,29,7054,18-35,2
40237,13,SINGAPORE,0,29,7054,18-35,2
40388,29,SINGAPORE,0,29,7054,18-35,2
40754,10,SINGAPORE,0,29,7054,18-35,2
40911,9,SINGAPORE,0,29,7054,18-35,2
41064,44,SINGAPORE,0,29,7054,18-35,2
41255,40,SINGAPORE,0,29,7054,18-35,2
41420,18,SINGAPORE,0,29,7054,18-35,2
41435,4,SINGAPORE,0,29,7054,18-35,2
41613,24,MYANMAR,0,29,7054,18-35,22
41838,10,SINGAPORE,0,29,7054,18-35,2
42202,28,SINGAPORE,0,29,7054,18-35,2
42207,10,SINGAPORE,0,29,7054,18-35,2
42208,4,SINGAPORE,0,29,7054,18-35,2
42626,41,SINGAPORE,0,29,7054,18-35,2
42647,41,SINGAPORE,0,29,7054,18-35,2
42787,5,THAILAND,0,29,7054,18-35,0
42797,29,CHINA,0,29,7084,18-35,3
42824,5,SINGAPORE,0,29,7084,18-35,2
43015,72,MALAYSIA,0,29,7084,18-35,1
43214,16,SINGAPORE,0,29,7084,18-35,2
43215,3,SINGAPORE,0,29,7084,18-35,2
43369,45,SINGAPORE,0,29,7084,18-35,2
43685,5,SINGAPORE,0,29,7084,18-35,2
43858,33,SINGAPORE,0,29,7084,18-35,2
43859,15,SINGAPORE,0,29,7084,18-35,2
44048,25,SINGAPORE,0,29,7084,18-35,2
44201,5,INDONESIA,0,29,7084,18-35,11
44232,10,SINGAPORE,0,29,7084,18-35,2
44236,16,SINGAPORE,0,29,7084,18-35,2
44251,6,SINGAPORE,0,29,7084,18-35,2
44253,41,SINGAPORE,0,29,7084,18-35,2
44585,52,INDONESIA,0,29,7084,18-35,11
44607,6,SINGAPORE,0,29,7084,18-35,2
44759,88,SINGAPORE,0,29,7084,18-35,2
45114,19,SINGAPORE,0,29,7084,18-35,2
45119,14,SINGAPORE,0,29,7084,18-35,2
45325,11,SINGAPORE,0,29,7084,18-35,2
45327,3,SINGAPORE,0,29,7084,18-35,2
45334,70,SINGAPORE,0,29,7084,18-35,2
45547,48,SINGAPORE,0,29,7084,18-35,2
45557,52,SINGAPORE,0,29,7084,18-35,2
45564,4,SINGAPORE,0,29,7084,18-35,2
45681,5,THAILAND,0,29,7084,18-35,0
46056,7,SINGAPORE,0,29,7084,18-35,2
46092,17,SINGAPORE,0,29,7084,18-35,2
46272,21,SINGAPORE,0,29,7084,18-35,2
46283,19,SINGAPORE,0,29,7114,18-35,2
46293,66,SINGAPORE,0,29,7114,18-35,2
46511,13,SINGAPORE,0,29,7114,18-35,2
46520,8,SINGAPORE,0,29,7114,18-35,2
46728,21,SINGAPORE,0,29,7114,18-35,2
46755,30,SINGAPORE,0,29,7114,18-35,2
47214,10,SINGAPORE,0,29,7114,18-35,2
47224,55,SINGAPORE,0,29,7114,18-35,2
47409,48,SINGAPORE,0,29,7114,18-35,2
47565,27,SINGAPORE,0,29,7114,18-35,2
47754,14,VIET NAM,0,29,7114,18-35,23
47768,10,SINGAPORE,0,29,7114,18-35,2
47769,6,SINGAPORE,0,29,7114,18-35,2
48212,11,SINGAPORE,0,29,7114,18-35,2
48636,5,SINGAPORE,0,29,7114,18-35,2
48782,6,THAILAND,0,29,7114,18-35,0
48827,5,SINGAPORE,0,29,7114,18-35,2
49182,73,SINGAPORE,0,29,7114,18-35,2
49369,12,CHINA,0,29,7114,18-35,3
50044,2,INDONESIA,0,29,7114,18-35,11
50066,8,SINGAPORE,0,29,7114,18-35,2
50312,7,HONG KONG,0,29,7114,18-35,13
50528,6,SINGAPORE,0,29,7114,18-35,2
50719,31,MALAYSIA,0,29,7114,18-35,1
50735,14,THAILAND,0,29,7114,18-35,0
50961,74,SINGAPORE,0,29,7114,18-35,2
51139,8,SINGAPORE,0,29,7114,18-35,2
51327,30,SINGAPORE,0,29,7114,18-35,2
51329,8,SINGAPORE,0,29,7114,18-35,2
51335,42,SINGAPORE,0,29,7114,18-35,2
51462,25,INDONESIA,0,29,7144,18-35,11
51493,93,SINGAPORE,0,29,7144,18-35,2
51644,25,SINGAPORE,0,29,7144,18-35,2
51664,30,SINGAPORE,0,29,7144,18-35,2
51854,20,SINGAPORE,0,29,7144,18-35,2
51861,13,SINGAPORE,0,29,7144,18-35,2
52786,29,INDONESIA,0,29,7144,18-35,11
52946,47,SINGAPORE,0,29,7144,18-35,2
52954,42,SINGAPORE,0,29,7144,18-35,2
53120,8,SINGAPORE,0,29,7144,18-35,2
53148,61,SINGAPORE,0,29,7144,18-35,2
53315,36,MYANMAR,0,29,7144,18-35,22
53921,53,BRUNEI DARUSSALAM,0,29,7144,18-35,6
53978,5,SINGAPORE,0,29,7144,18-35,2
53980,51,SINGAPORE,0,29,7144,18-35,2
53987,8,SINGAPORE,0,29,7144,18-35,2
54327,35,SINGAPORE,0,29,7144,18-35,2
54333,61,SINGAPORE,0,29,7144,18-35,2
54344,23,SINGAPORE,0,29,7144,18-35,2
54501,25,SINGAPORE,0,29,7144,18-35,2
54503,21,SINGAPORE,0,29,7144,18-35,2
54521,12,SINGAPORE,0,29,7144,18-35,2
54684,47,CHINA,0,29,7144,18-35,3
54750,30,SINGAPORE,0,29,7144,18-35,2
54753,93,SINGAPORE,0,29,7144,18-35,2
54774,90,SINGAPORE,0,29,7144,18-35,2
54950,53,PHILIPPINES,0,29,7144,18-35,8
54959,31,THAILAND,0,29,7144,18-35,0
55131,45,INDONESIA,0,29,7144,18-35,11
55161,32,SINGAPORE,0,29,7144,18-35,2
55164,55,SINGAPORE,0,29,7174,18-35,2
55356,20,SINGAPORE,0,29,7174,18-35,2
55370,9,SINGAPORE,0,29,7174,18-35,2
55541,14,THAILAND,0,29,7174,18-35,0
55559,49,SINGAPORE,0,29,7174,18-35,2
55564,17,SINGAPORE,0,29,7174,18-35,2
55727,12,SINGAPORE,0,29,7174,18-35,2
56110,18,SINGAPORE,0,29,7174,18-35,2
56279,43,SINGAPORE,0,29,7174,18-35,2
56432,41,UNITED STATES,0,29,7174,18-35,14
56663,16,INDIA,0,29,7174,18-35,12
56675,23,SINGAPORE,0,29,7174,18-35,2
56691,34,SINGAPORE,0,29,7174,18-35,2
56983,5,SINGAPORE,0,29,7174,18-35,2
56997,7,SINGAPORE,0,29,7174,18-35,2
57123,12,INDONESIA,0,29,7174,18-35,11
57298,9,THAILAND,0,29,7174,18-35,0
57323,6,SINGAPORE,0,29,7174,18-35,2
57541,13,SINGAPORE,0,29,7174,18-35,2
57738,18,SINGAPORE,0,29,7174,18-35,2
57759,36,SINGAPORE,0,29,7174,18-35,2
57898,39,MYANMAR,0,29,7174,18-35,22
58031,32,SINGAPORE,0,29,7174,18-35,2
58215,15,SINGAPORE,0,29,7174,18-35,2
58759,12,SINGAPORE,0,29,7174,18-35,2
58763,7,SINGAPORE,0,29,7174,18-35,2
58785,38,SINGAPORE,0,29,7174,18-35,2
58795,55,SINGAPORE,0,29,7174,18-35,2
58927,13,PHILIPPINES,0,29,7174,18-35,8
58936,26,MYANMAR,0,29,7174,18-35,22
59157,27,SINGAPORE,0,29,7204,18-35,2
60207,33,HONG KONG,0,29,7204,18-35,13
60236,5,SINGAPORE,0,29,7204,18-35,2
60255,14,SINGAPORE,0,29,7204,18-35,2
60636,47,SINGAPORE,0,29,7204,18-35,2
60869,10,JAPAN,0,29,7204,18-35,15
61187,8,SRI LANKA,0,29,7204,18-35,44
61380,11,UNITED STATES,0,29,7204,18-35,14
61416,5,SINGAPORE,0,29,7204,18-35,2
61440,19,SINGAPORE,0,29,7204,18-35,2
61457,11,SINGAPORE,0,29,7204,18-35,2
61570,61,BRUNEI DARUSSALAM,0,29,7204,18-35,6
61595,42,INDONESIA,0,29,7204,18-35,11
61809,18,AUSTRALIA,0,29,7204,18-35,9
61832,79,SINGAPORE,0,29,7204,18-35,2
61990,79,SINGAPORE,0,29,7204,18-35,2
62771,6,MALAYSIA,0,29,7204,18-35,1
62796,6,SINGAPORE,0,29,7204,18-35,2
62977,4,SINGAPORE,0,29,7204,18-35,2
247,12,SINGAPORE,1,29,7223,18-35,2
600,8,SINGAPORE,1,29,7223,18-35,2
605,23,SINGAPORE,1,29,7223,18-35,2
749,8,MALAYSIA,1,29,7223,18-35,1
772,10,SINGAPORE,1,29,7223,18-35,2
1399,31,SINGAPORE,1,29,7223,18-35,2
2878,5,SRI LANKA,1,29,7223,18-35,44
3048,18,THAILAND,1,29,7223,18-35,0
3763,48,SINGAPORE,1,29,7223,18-35,2
4414,13,CHINA,1,29,7223,18-35,3
5139,63,"KOREA, REPUBLIC OF",1,29,7223,18-35,5
5166,72,SINGAPORE,1,29,7223,18-35,2
6379,11,THAILAND,1,29,7223,18-35,0
6867,7,SINGAPORE,1,29,7223,18-35,2
7261,50,SINGAPORE,1,29,7223,18-35,2
7451,90,JAPAN,1,29,7223,18-35,15
7470,50,MALAYSIA,1,29,7223,18-35,1
7491,3,SINGAPORE,1,29,7223,18-35,2
7654,39,VIET NAM,1,29,7223,18-35,23
8311,9,CHINA,1,29,7223,18-35,3
8895,65,MYANMAR,1,29,7223,18-35,22
8930,58,SINGAPORE,1,29,7223,18-35,2
9097,10,"KOREA, REPUBLIC OF",1,29,7223,18-35,5
9680,11,SINGAPORE,1,29,7223,18-35,2
9896,5,CHINA,1,29,7223,18-35,3
10146,18,BRUNEI DARUSSALAM,1,29,7223,18-35,6
11416,26,"TAIWAN, PROVINCE OF CHINA",1,29,7223,18-35,16
11434,10,SINGAPORE,1,29,7223,18-35,2
12439,64,THAILAND,1,29,7223,18-35,0
13578,24,SINGAPORE,1,29,7223,18-35,2
15298,9,SINGAPORE,1,29,7253,18-35,2
15928,18,THAILAND,1,29,7253,18-35,0
16149,18,SINGAPORE,1,29,7253,18-35,2
17261,50,"TAIWAN, PROVINCE OF CHINA",1,29,7253,18-35,16
18794,6,SINGAPORE,1,29,7253,18-35,2
18795,15,SINGAPORE,1,29,7253,18-35,2
18999,8,INDIA,1,29,7253,18-35,12
19877,55,SINGAPORE,1,29,7253,18-35,2
20076,32,CHINA,1,29,7253,18-35,3
20549,9,SINGAPORE,1,29,7253,18-35,2
20923,24,CHINA,1,29,7253,18-35,3
22148,17,SINGAPORE,1,29,7253,18-35,2
22337,8,SINGAPORE,1,29,7253,18-35,2
22879,12,SINGAPORE,1,29,7253,18-35,2
22881,93,SINGAPORE,1,29,7253,18-35,2
23752,24,"TAIWAN, PROVINCE OF CHINA",1,29,7253,18-35,16
24975,90,SINGAPORE,1,29,7253,18-35,2
25860,83,SINGAPORE,1,29,7253,18-35,2
27097,8,SINGAPORE,1,29,7253,18-35,2
28109,5,SINGAPORE,1,29,7253,18-35,2
28279,12,MALAYSIA,1,29,7253,18-35,1
28305,10,SINGAPORE,1,29,7253,18-35,2
28333,87,AUSTRALIA,1,29,7253,18-35,9
28396,14,INDIA,1,29,7253,18-35,12
28429,60,UNITED STATES,1,29,7253,18-35,14
28452,30,MALAYSIA,1,29,7253,18-35,1
28453,31,MALAYSIA,1,29,7253,18-35,1
28488,83,UNITED STATES,1,29,7253,18-35,14
28561,17,SINGAPORE,1,29,7253,18-35,2
28572,18,SINGAPORE,1,29,7253,18-35,2
28609,11,INDONESIA,1,29,7283,18-35,11
28617,17,UNITED STATES,1,29,7283,18-35,14
